DATE,PCE,IP,CPIC,RFF,FEDTA,VXO,NFCI,10YTr,30YMg,CBTA,FEDTAdCBTA,CBL,AdAmL,M2,dPCE,dCPIC,dM2,dFEDTA
19500401,NaN,14.9771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19500501,NaN,15.3261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19500601,NaN,15.7824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19500701,NaN,16.2923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19500801,NaN,16.8023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19500901,NaN,16.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19501001,NaN,16.8023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19501101,NaN,16.7755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19501201,NaN,17.0707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19510101,NaN,17.1244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19510201,NaN,17.2318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19510301,NaN,17.3123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19510401,NaN,17.3391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19510501,NaN,17.2855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19510601,NaN,17.2049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19510701,NaN,16.9365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19510801,NaN,16.7755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19510901,NaN,16.8828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19511001,NaN,16.856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19511101,NaN,16.9902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19511201,NaN,17.0976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19520101,NaN,17.2854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19520201,NaN,17.3928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19520301,NaN,17.4465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19520401,NaN,17.2854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19520501,NaN,17.1244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19520601,NaN,16.9634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19520701,NaN,16.6949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19520801,NaN,17.7686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19520901,NaN,18.4128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19521001,NaN,18.6007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19521101,NaN,18.9764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19521201,NaN,19.0838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19530101,NaN,19.1375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19530201,NaN,19.2448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19530301,NaN,19.4059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19530401,NaN,19.4864,NaN,NaN,NaN,NaN,NaN,2.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19530501,NaN,19.5938,NaN,NaN,NaN,NaN,NaN,3.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19530601,NaN,19.5132,NaN,NaN,NaN,NaN,NaN,3.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19530701,NaN,19.7548,NaN,NaN,NaN,NaN,NaN,2.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19530801,NaN,19.6474,NaN,NaN,NaN,NaN,NaN,2.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19530901,NaN,19.2448,NaN,NaN,NaN,NaN,NaN,2.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19531001,NaN,19.0838,NaN,NaN,NaN,NaN,NaN,2.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19531101,NaN,18.6275,NaN,NaN,NaN,NaN,NaN,2.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19531201,NaN,18.1712,NaN,NaN,NaN,NaN,NaN,2.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19540101,NaN,18.037,NaN,NaN,NaN,NaN,NaN,2.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19540201,NaN,18.0907,NaN,NaN,NaN,NaN,NaN,2.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19540301,NaN,17.9833,NaN,NaN,NaN,NaN,NaN,2.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19540401,NaN,17.8759,NaN,NaN,NaN,NaN,NaN,2.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19540501,NaN,17.9833,NaN,NaN,NaN,NaN,NaN,2.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19540601,NaN,18.037,NaN,NaN,NaN,NaN,NaN,2.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19540701,NaN,18.0638,NaN,0.8,NaN,NaN,NaN,2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19540801,NaN,18.037,NaN,1.22,NaN,NaN,NaN,2.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19540901,NaN,18.0638,NaN,1.06,NaN,NaN,NaN,2.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19541001,NaN,18.2786,NaN,0.85,NaN,NaN,NaN,2.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19541101,NaN,18.5738,NaN,0.83,NaN,NaN,NaN,2.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19541201,NaN,18.8154,NaN,1.28,NaN,NaN,NaN,2.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19550101,NaN,19.2448,NaN,1.39,NaN,NaN,NaN,2.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19550201,NaN,19.4864,NaN,1.29,NaN,NaN,NaN,2.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19550301,NaN,19.9427,NaN,1.35,NaN,NaN,NaN,2.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19550401,NaN,20.1843,NaN,1.43,NaN,NaN,NaN,2.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19550501,NaN,20.5063,NaN,1.43,NaN,NaN,NaN,2.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19550601,NaN,20.5332,NaN,1.64,NaN,NaN,NaN,2.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19550701,NaN,20.6942,NaN,1.68,NaN,NaN,NaN,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19550801,NaN,20.6674,NaN,1.96,NaN,NaN,NaN,2.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19550901,NaN,20.8016,NaN,2.18,NaN,NaN,NaN,2.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19551001,NaN,21.1505,NaN,2.24,NaN,NaN,NaN,2.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19551101,NaN,21.2042,NaN,2.35,NaN,NaN,NaN,2.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19551201,NaN,21.2847,NaN,2.48,NaN,NaN,NaN,2.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19560101,NaN,21.4189,NaN,2.45,NaN,NaN,NaN,2.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19560201,NaN,21.2311,NaN,2.5,NaN,NaN,NaN,2.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19560301,NaN,21.2311,NaN,2.5,NaN,NaN,NaN,2.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19560401,NaN,21.3921,NaN,2.62,NaN,NaN,NaN,3.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19560501,NaN,21.2042,NaN,2.75,NaN,NaN,NaN,3.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19560601,NaN,21.0163,NaN,2.71,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19560701,NaN,20.3721,NaN,2.75,NaN,NaN,NaN,3.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19560801,NaN,21.2042,NaN,2.73,NaN,NaN,NaN,3.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19560901,NaN,21.6873,NaN,2.95,NaN,NaN,NaN,3.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19561001,NaN,21.8752,NaN,2.96,NaN,NaN,NaN,3.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19561101,NaN,21.6873,NaN,2.88,NaN,NaN,NaN,3.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19561201,NaN,22.0094,NaN,2.94,NaN,NaN,NaN,3.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19570101,NaN,21.9289,28.5,2.84,NaN,NaN,NaN,3.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19570201,NaN,22.1437,28.6,3,NaN,NaN,NaN,3.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015211731,NaN,NaN
19570301,NaN,22.1168,28.7,2.96,NaN,NaN,NaN,3.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015158636,NaN,NaN
19570401,NaN,21.8215,28.8,3,NaN,NaN,NaN,3.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001510591,NaN,NaN
19570501,NaN,21.741,28.8,3,NaN,NaN,NaN,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
19570601,NaN,21.7947,28.9,3,NaN,NaN,NaN,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001505355,NaN,NaN
19570701,NaN,21.9289,29,2.99,NaN,NaN,NaN,3.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015001551,NaN,NaN
19570801,NaN,21.9289,29,3.24,NaN,NaN,NaN,3.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
19570901,NaN,21.741,29.1,3.47,NaN,NaN,NaN,3.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014949911,NaN,NaN
19571001,NaN,21.4189,29.2,3.5,NaN,NaN,NaN,3.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014898625,NaN,NaN
19571101,NaN,20.909,29.3,3.28,NaN,NaN,NaN,3.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014847689,NaN,NaN
19571201,NaN,20.5063,29.3,2.98,NaN,NaN,NaN,3.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
19580101,NaN,20.1306,29.3,2.72,NaN,NaN,NaN,3.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
19580201,NaN,19.7011,29.4,1.67,NaN,NaN,NaN,3.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014797101,NaN,NaN
19580301,NaN,19.4596,29.5,1.2,NaN,NaN,NaN,2.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014746856,NaN,NaN
19580401,NaN,19.1375,29.5,1.26,NaN,NaN,NaN,2.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
19580501,NaN,19.3253,29.5,0.63,NaN,NaN,NaN,2.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
19580601,NaN,19.8353,29.6,0.93,NaN,NaN,NaN,2.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014696951,NaN,NaN
19580701,NaN,20.1306,29.6,0.68,NaN,NaN,NaN,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
19580801,NaN,20.5332,29.6,1.53,NaN,NaN,NaN,3.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
19580901,NaN,20.7211,29.7,1.76,NaN,NaN,NaN,3.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014647383,NaN,NaN
19581001,NaN,20.9626,29.7,1.8,NaN,NaN,NaN,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
19581101,NaN,21.58,29.8,2.27,NaN,NaN,NaN,3.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014598148,NaN,NaN
19581201,NaN,21.6068,29.9,2.42,NaN,NaN,NaN,3.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014549242,NaN,NaN
19590101,1791316,21.9289,29.9,2.48,NaN,NaN,NaN,4.02,NaN,NaN,NaN,NaN,NaN,286.6,NaN,0,NaN,NaN
19590201,1809919,22.3584,29.9,2.43,NaN,NaN,NaN,3.96,NaN,NaN,NaN,NaN,NaN,287.7,0.0044869341,0,0.0016636758,NaN
19590301,1827145,22.6805,30,2.8,NaN,NaN,NaN,3.99,NaN,NaN,NaN,NaN,NaN,289.2,0.0041138746,0.0014500664,0.0022584267,NaN
19590401,1820451,23.1636,30,2.96,NaN,NaN,NaN,4.12,NaN,NaN,NaN,NaN,NaN,290.1,-0.00159402,0,0.0013494402,NaN
19590501,1842401,23.5125,30.1,2.9,NaN,NaN,NaN,4.31,NaN,NaN,NaN,NaN,NaN,292.2,0.0052051669,0.0014452409,0.0031324828,NaN
19590601,1849193,23.5394,30.2,3.39,NaN,NaN,NaN,4.34,NaN,NaN,NaN,NaN,NaN,294.1,0.0015980801,0.0014404474,0.0028148129,NaN
19590701,1842992,22.9757,30.2,3.47,NaN,NaN,NaN,4.4,NaN,NaN,NaN,NaN,NaN,295.2,-0.0014587907,0,0.0016213286,NaN
19590801,1854016,22.1973,30.2,3.5,NaN,NaN,NaN,4.43,NaN,NaN,NaN,NaN,NaN,296.4,0.0025900277,0,0.0017618462,NaN
19590901,1872619,22.1705,30.3,3.76,NaN,NaN,NaN,4.68,NaN,NaN,NaN,NaN,NaN,296.7,0.0043359478,0.0014356855,0.000439347,NaN
19591001,1859823,22.0094,30.4,3.98,NaN,NaN,NaN,4.53,NaN,NaN,NaN,NaN,NaN,296.5,-0.0029778113,0.0014309551,-0.0002928486,NaN
19591101,1859036,22.1436,30.4,4,NaN,NaN,NaN,4.53,NaN,NaN,NaN,NaN,NaN,297.1,-0.0001838143,0,0.0008779541,NaN
19591201,1856969,23.5125,30.5,3.99,NaN,NaN,NaN,4.69,NaN,NaN,NaN,NaN,NaN,297.8,-0.0004831462,0.0014262557,0.0010220416,NaN
19600101,1862087,24.1298,30.5,3.99,NaN,NaN,NaN,4.72,NaN,NaN,NaN,NaN,NaN,298.2,0.0011953144,0,0.0005829457,NaN
19600201,1870257,23.9151,30.6,3.97,NaN,NaN,NaN,4.49,NaN,NaN,NaN,NaN,NaN,298.5,0.0019013208,0.0014215871,0.0004366963,NaN
19600301,1896833,23.7004,30.6,3.84,NaN,NaN,NaN,4.25,NaN,NaN,NaN,NaN,NaN,299.4,0.0061278077,0,0.0013074605,NaN
19600401,1926066,23.5125,30.6,3.92,NaN,NaN,NaN,4.28,NaN,NaN,NaN,NaN,NaN,300.1,0.0066420683,0,0.0010141994,NaN
19600501,1887285,23.4857,30.6,3.85,NaN,NaN,NaN,4.35,NaN,NaN,NaN,NaN,NaN,300.9,-0.0088336767,0,0.0011561923,NaN
19600601,1886891,23.1904,30.7,3.32,NaN,NaN,NaN,4.15,NaN,NaN,NaN,NaN,NaN,302.3,-9.06751706821751E-005,0.001416949,0.0020159594,NaN
19600701,1890632,23.1099,30.6,3.23,NaN,NaN,NaN,3.9,NaN,NaN,NaN,NaN,NaN,304.1,0.0008601913,-0.001416949,0.002578273,NaN
19600801,1888860,23.0831,30.6,2.98,NaN,NaN,NaN,3.8,NaN,NaN,NaN,NaN,NaN,306.9,-0.0004072346,0,0.0039804683,NaN
19600901,1897915,22.8415,30.6,2.6,NaN,NaN,NaN,3.8,NaN,NaN,NaN,NaN,NaN,308.4,0.0020769885,0,0.0021174809,NaN
19601001,1907168,22.8147,30.8,2.47,NaN,NaN,NaN,3.89,NaN,NaN,NaN,NaN,NaN,309.5,0.002112193,0.00282929,0.001546284,NaN
19601101,1900573,22.4926,30.8,2.44,NaN,NaN,NaN,3.93,NaN,NaN,NaN,NaN,NaN,310.9,-0.0015043959,0,0.0019600687,NaN
19601201,1877245,22.0631,30.7,1.98,NaN,NaN,NaN,3.84,NaN,NaN,NaN,NaN,NaN,312.4,-0.005363599,-0.001412341,0.0020903032,NaN
19610101,1881970,22.09,30.8,1.45,NaN,NaN,NaN,3.84,NaN,NaN,NaN,NaN,NaN,314.1,0.0010917399,0.001412341,0.0023569112,NaN
19610201,1888958,22.0631,30.8,2.54,NaN,NaN,NaN,3.78,NaN,NaN,NaN,NaN,NaN,316.5,0.0016096055,0,0.003305778,NaN
19610301,1912384,22.1973,30.9,2.02,NaN,NaN,NaN,3.74,NaN,NaN,NaN,NaN,NaN,318.3,0.0053527998,0.0014077629,0.0024629243,NaN
19610401,1913369,22.6536,30.9,1.49,NaN,NaN,NaN,3.78,NaN,NaN,NaN,NaN,NaN,319.9,0.0002236318,0,0.0021776015,NaN
19610501,1924983,23.0025,30.9,1.98,NaN,NaN,NaN,3.71,NaN,NaN,NaN,NaN,NaN,322.2,0.0026281652,0,0.003111296,NaN
19610601,1929610,23.3246,31,1.73,NaN,NaN,NaN,3.88,NaN,NaN,NaN,NaN,NaN,324.3,0.0010426427,0.0014032144,0.0028214126,NaN
19610701,1923802,23.593,31,1.17,NaN,NaN,NaN,3.92,NaN,NaN,NaN,NaN,NaN,325.6,-0.0013091693,0,0.0017374475,NaN
19610801,1930791,23.8078,31.1,2,NaN,NaN,NaN,4.04,NaN,NaN,NaN,NaN,NaN,327.6,0.0015748939,0.0013986952,0.0026594969,NaN
19610901,1941520,23.7809,31.1,1.88,NaN,NaN,NaN,3.98,NaN,NaN,NaN,NaN,NaN,329.5,0.0024066029,0,0.0025115258,NaN
19611001,1953626,24.2372,31.1,2.26,NaN,NaN,NaN,3.92,NaN,NaN,NaN,NaN,NaN,331.1,0.0026995578,0,0.0021037618,NaN
19611101,1972525,24.613,31.2,2.61,NaN,NaN,NaN,3.94,NaN,NaN,NaN,NaN,NaN,333.4,0.0041810897,0.001394205,0.0030064147,NaN
19611201,1986206,24.8277,31.2,2.33,NaN,NaN,NaN,4.06,NaN,NaN,NaN,NaN,NaN,335.5,0.0030017733,0,0.002726929,NaN
19620101,1986797,24.613,31.2,2.15,NaN,NaN,NaN,4.08,NaN,NaN,NaN,NaN,NaN,337.5,0.0001292061,0,0.0025812527,NaN
19620201,1985911,25.0156,31.2,2.37,NaN,NaN,NaN,4.04,NaN,NaN,NaN,NaN,NaN,340.1,-0.0001937142,0,0.0033328548,NaN
19620301,2002447,25.1498,31.3,2.85,NaN,NaN,NaN,3.93,NaN,NaN,NaN,NaN,NaN,343.1,0.0036012488,0.0013897435,0.0038140861,NaN
19620401,2009337,25.2035,31.3,2.78,NaN,NaN,NaN,3.84,NaN,NaN,NaN,NaN,NaN,345.5,0.0014917513,0,0.0030273337,NaN
19620501,2024692,25.1766,31.4,2.36,NaN,NaN,NaN,3.87,NaN,NaN,NaN,NaN,NaN,347.5,0.0033061854,0.0013853105,0.0025067572,NaN
19620601,2014554,25.123,31.4,2.68,NaN,NaN,NaN,3.91,NaN,NaN,NaN,NaN,NaN,349.3,-0.0021800538,0,0.0022437767,NaN
19620701,2021149,25.3645,31.4,2.71,NaN,NaN,NaN,4.01,NaN,NaN,NaN,NaN,NaN,350.8,0.001419418,0,0.0018609991,NaN
19620801,2026759,25.3914,31.5,2.93,NaN,NaN,NaN,3.98,NaN,NaN,NaN,NaN,NaN,352.8,0.0012037791,0.0013809057,0.0024689918,NaN
19620901,2049595,25.5524,31.5,2.9,NaN,NaN,NaN,3.98,NaN,NaN,NaN,NaN,NaN,354.9,0.0048659427,0,0.0025774229,NaN
19621001,2039555,25.5793,31.5,2.9,NaN,NaN,NaN,3.93,NaN,NaN,NaN,NaN,NaN,357.2,-0.0021326317,0,0.0028054509,NaN
19621101,2066525,25.6866,31.5,2.94,NaN,NaN,NaN,3.92,NaN,NaN,NaN,NaN,NaN,359.8,0.0057052423,0,0.0031497088,NaN
19621201,2077943,25.6866,31.6,2.93,NaN,NaN,NaN,3.86,NaN,NaN,NaN,NaN,NaN,362.7,0.0023929667,0.0013765288,0.0034863966,NaN
19630101,2076860,25.8745,31.5,2.92,NaN,NaN,NaN,3.83,NaN,NaN,NaN,NaN,NaN,365.2,-0.0002264083,-0.0013765288,0.0029832133,NaN
19630201,2069182,26.1698,31.6,3,NaN,NaN,NaN,3.92,NaN,NaN,NaN,NaN,NaN,367.9,-0.0016085302,0.0013765288,0.003199019,NaN
19630301,2079714,26.3308,31.7,2.98,NaN,NaN,NaN,3.93,NaN,NaN,NaN,NaN,NaN,370.7,0.0022049236,0.0013721796,0.0032927982,NaN
19630401,2087392,26.5724,31.7,2.9,NaN,NaN,NaN,3.97,NaN,NaN,NaN,NaN,NaN,373.3,0.0016003993,0,0.0030354039,NaN
19630501,2088868,26.8945,31.7,3,NaN,NaN,NaN,3.93,NaN,NaN,NaN,NaN,NaN,376.1,0.0003069822,0,0.0032453435,NaN
19630601,2109145,26.975,31.8,2.99,NaN,NaN,NaN,3.99,NaN,NaN,NaN,NaN,NaN,378.4,0.0041954409,0.0013678578,0.0026477943,NaN
19630701,2119972,26.8676,31.8,3.02,NaN,NaN,NaN,4.02,NaN,NaN,NaN,NaN,NaN,381.1,0.0022236872,0,0.003087821,NaN
19630801,2127551,26.9213,31.9,3.49,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,383.6,0.0015498545,0.0013635631,0.0028396497,NaN
19630901,2123614,27.1897,31.9,3.48,NaN,NaN,NaN,4.08,NaN,NaN,NaN,NaN,NaN,386,-0.0008043997,0,0.0027087062,NaN
19631001,2122334,27.3776,32,3.5,NaN,NaN,NaN,4.11,NaN,NaN,NaN,NaN,NaN,388.3,-0.0002618482,0.0013592953,0.0025800859,NaN
19631101,2138181,27.5118,32,3.48,NaN,NaN,NaN,4.12,NaN,NaN,NaN,NaN,NaN,391.5,0.0032307345,0,0.0035643758,NaN
19631201,2163675,27.4581,32.1,3.38,NaN,NaN,NaN,4.13,NaN,NaN,NaN,NaN,NaN,393.2,0.005147561,0.0013550541,0.0018817428,NaN
19640101,2170860,27.6997,32.2,3.48,NaN,NaN,NaN,4.17,NaN,NaN,NaN,NaN,NaN,395.2,0.0014397894,0.0013508393,0.0022034268,NaN
19640201,2186215,27.8876,32.2,3.48,NaN,NaN,NaN,4.15,NaN,NaN,NaN,NaN,NaN,397.6,0.0030610533,0,0.0026294398,NaN
19640301,2193794,27.8876,32.2,3.43,NaN,NaN,NaN,4.22,NaN,NaN,NaN,NaN,NaN,399.8,0.0015029746,0,0.0023964141,NaN
19640401,2197633,28.3439,32.2,3.47,NaN,NaN,NaN,4.23,NaN,NaN,NaN,NaN,NaN,401.7,0.0007593235,0,0.0020590419,NaN
19640501,2227851,28.5049,32.2,3.5,NaN,NaN,NaN,4.2,NaN,NaN,NaN,NaN,NaN,404.2,0.0059309737,0,0.0026944774,NaN
19640601,2240548,28.5854,32.3,3.5,NaN,NaN,NaN,4.17,NaN,NaN,NaN,NaN,NaN,407.1,0.0024681108,0.0013466506,0.0031047932,NaN
19640701,2256986,28.7733,32.3,3.42,NaN,NaN,NaN,4.19,NaN,NaN,NaN,NaN,NaN,410.1,0.0031746128,0,0.0031886669,NaN
19640801,2270569,28.9612,32.3,3.5,NaN,NaN,NaN,4.19,NaN,NaN,NaN,NaN,NaN,413.4,0.002605839,0,0.003480703,NaN
19640901,2261021,29.0686,32.3,3.45,NaN,NaN,NaN,4.2,NaN,NaN,NaN,NaN,NaN,416.9,-0.0018301081,0,0.0036614228,NaN
19641001,2275786,28.6659,32.4,3.36,NaN,NaN,NaN,4.19,NaN,NaN,NaN,NaN,NaN,419.1,0.0028268254,0.0013424879,0.0022857657,NaN
